"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1000000US060750309002020","Block 2020, Block Group 2, Census Tract 309, San Francisco County, California","41",
"1000000US060750309003000","Block 3000, Block Group 3, Census Tract 309, San Francisco County, California","158",
"1000000US060750309003001","Block 3001, Block Group 3, Census Tract 309, San Francisco County, California","82",
"1000000US060750309003002","Block 3002, Block Group 3, Census Tract 309, San Francisco County, California","137",
"1000000US060750309003003","Block 3003, Block Group 3, Census Tract 309, San Francisco County, California","34",
"1000000US060750309003004","Block 3004, Block Group 3, Census Tract 309, San Francisco County, California","61",
"1000000US060750309003005","Block 3005, Block Group 3, Census Tract 309, San Francisco County, California","57",
"1000000US060750309003006","Block 3006, Block Group 3, Census Tract 309, San Francisco County, California","77",
"1000000US060750309003007","Block 3007, Block Group 3, Census Tract 309, San Francisco County, California","96",
"1000000US060750309003008","Block 3008, Block Group 3, Census Tract 309, San Francisco County, California","74",
"1000000US060750309003009","Block 3009, Block Group 3, Census Tract 309, San Francisco County, California","65",
"1000000US060750309003010","Block 3010, Block Group 3, Census Tract 309, San Francisco County, California","75",
"1000000US060750309003011","Block 3011, Block Group 3, Census Tract 309, San Francisco County, California","76",
"1000000US060750309003012","Block 3012, Block Group 3, Census Tract 309, San Francisco County, California","79",
"1000000US060750309003013","Block 3013, Block Group 3, Census Tract 309, San Francisco County, California","53",
"1000000US060750309003014","Block 3014, Block Group 3, Census Tract 309, San Francisco County, California","62",
"1000000US060750309003015","Block 3015, Block Group 3, Census Tract 309, San Francisco County, California","20",
"1000000US060750309004000","Block 4000, Block Group 4, Census Tract 309, San Francisco County, California","63",
"1000000US060750309004001","Block 4001, Block Group 4, Census Tract 309, San Francisco County, California","78",
"1000000US060750309004002","Block 4002, Block Group 4, Census Tract 309, San Francisco County, California","55",
"1000000US060750309004003","Block 4003, Block Group 4, Census Tract 309, San Francisco County, California","54",
"1000000US060750309004004","Block 4004, Block Group 4, Census Tract 309, San Francisco County, California","76",
"1000000US060750309004005","Block 4005, Block Group 4, Census Tract 309, San Francisco County, California","60",
"1000000US060750309004006","Block 4006, Block Group 4, Census Tract 309, San Francisco County, California","32",
"1000000US060750309004007","Block 4007, Block Group 4, Census Tract 309, San Francisco County, California","176",
"1000000US060750309004008","Block 4008, Block Group 4, Census Tract 309, San Francisco County, California","47",
"1000000US060750309004009","Block 4009, Block Group 4, Census Tract 309, San Francisco County, California","0",
"1000000US060750309004010","Block 4010, Block Group 4, Census Tract 309, San Francisco County, California","64",
"1000000US060750309004011","Block 4011, Block Group 4, Census Tract 309, San Francisco County, California","31",
"1000000US060750309004012","Block 4012, Block Group 4, Census Tract 309, San Francisco County, California","64",
"1000000US060750309005000","Block 5000, Block Group 5, Census Tract 309, San Francisco County, California","54",
"1000000US060750309005001","Block 5001, Block Group 5, Census Tract 309, San Francisco County, California","44",
"1000000US060750309005002","Block 5002, Block Group 5, Census Tract 309, San Francisco County, California","41",
"1000000US060750309005003","Block 5003, Block Group 5, Census Tract 309, San Francisco County, California","48",
"1000000US060750309005004","Block 5004, Block Group 5, Census Tract 309, San Francisco County, California","46",
"1000000US060750309005005","Block 5005, Block Group 5, Census Tract 309, San Francisco County, California","53",
"1000000US060750309005006","Block 5006, Block Group 5, Census Tract 309, San Francisco County, California","65",
"1000000US060750309005007","Block 5007, Block Group 5, Census Tract 309, San Francisco County, California","67",
"1000000US060750309005008","Block 5008, Block Group 5, Census Tract 309, San Francisco County, California","110",
"1000000US060750309005009","Block 5009, Block Group 5, Census Tract 309, San Francisco County, California","95",
"1000000US060750309005010","Block 5010, Block Group 5, Census Tract 309, San Francisco County, California","76",
"1000000US060750309005011","Block 5011, Block Group 5, Census Tract 309, San Francisco County, California","46",
"1000000US060750309005012","Block 5012, Block Group 5, Census Tract 309, San Francisco County, California","50",
"1000000US060750309005013","Block 5013, Block Group 5, Census Tract 309, San Francisco County, California","24",
"1000000US060750309005014","Block 5014, Block Group 5, Census Tract 309, San Francisco County, California","0",
"1000000US060750309005015","Block 5015, Block Group 5, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006000","Block 6000, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006001","Block 6001, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006002","Block 6002, Block Group 6, Census Tract 309, San Francisco County, California","35",
"1000000US060750309006003","Block 6003, Block Group 6, Census Tract 309, San Francisco County, California","42",
"1000000US060750309006004","Block 6004, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006005","Block 6005, Block Group 6, Census Tract 309, San Francisco County, California","55",
"1000000US060750309006006","Block 6006, Block Group 6, Census Tract 309, San Francisco County, California","35",
"1000000US060750309006007","Block 6007, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006008","Block 6008, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006009","Block 6009, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006010","Block 6010, Block Group 6, Census Tract 309, San Francisco County, California","51",
"1000000US060750309006011","Block 6011, Block Group 6, Census Tract 309, San Francisco County, California","68",
"1000000US060750309006012","Block 6012, Block Group 6, Census Tract 309, San Francisco County, California","15",
"1000000US060750309006013","Block 6013, Block Group 6, Census Tract 309, San Francisco County, California","37",
"1000000US060750309006014","Block 6014, Block Group 6, Census Tract 309, San Francisco County, California","35",
"1000000US060750309006015","Block 6015, Block Group 6, Census Tract 309, San Francisco County, California","84",
"1000000US060750309006016","Block 6016, Block Group 6, Census Tract 309, San Francisco County, California","10",
"1000000US060750309006017","Block 6017, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006018","Block 6018, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006019","Block 6019, Block Group 6, Census Tract 309, San Francisco County, California","34",
"1000000US060750309006020","Block 6020, Block Group 6, Census Tract 309, San Francisco County, California","23",
"1000000US060750309006021","Block 6021, Block Group 6, Census Tract 309, San Francisco County, California","58",
"1000000US060750309006022","Block 6022, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006023","Block 6023, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309006024","Block 6024, Block Group 6, Census Tract 309, San Francisco County, California","0",
"1000000US060750309007000","Block 7000, Block Group 7, Census Tract 309, San Francisco County, California","30",
"1000000US060750309007001","Block 7001, Block Group 7, Census Tract 309, San Francisco County, California","31",
"1000000US060750309007002","Block 7002, Block Group 7, Census Tract 309, San Francisco County, California","60",
"1000000US060750309007003","Block 7003, Block Group 7, Census Tract 309, San Francisco County, California","86",
"1000000US060750309007004","Block 7004, Block Group 7, Census Tract 309, San Francisco County, California","0",
"1000000US060750309007005","Block 7005, Block Group 7, Census Tract 309, San Francisco County, California","0",
"1000000US060750309007006","Block 7006, Block Group 7, Census Tract 309, San Francisco County, California","49",
"1000000US060750309007007","Block 7007, Block Group 7, Census Tract 309, San Francisco County, California","72",
"1000000US060750309007008","Block 7008, Block Group 7, Census Tract 309, San Francisco County, California","44",
"1000000US060750309007009","Block 7009, Block Group 7, Census Tract 309, San Francisco County, California","0",
"1000000US060750309007010","Block 7010, Block Group 7, Census Tract 309, San Francisco County, California","50",
